"","game_str","play_id","SB","X.x","timestamp","ball_position_x","ball_position_y","ball_position_z","fP_x","fP_y","fC_x","fC_y","f2B_x","f2B_y","fSS_x","fSS_y","f1BsRn_x","f1BsRn_y"
"1058","1902_08_TeamMJ_TeamB",222,0,NA,8461894,NA,NA,NA,0.321,55.9014,1.3161,-2.6799,3.534,136.6671,-59.1441,128.712,36.7464,92.6628
"1059","1902_08_TeamMJ_TeamB",222,0,NA,8461944,NA,NA,NA,0.3849,55.9905,1.2546,-2.5944,3.3813,136.0755,-59.0604,128.7831,35.9931,93.5064
"1060","1902_08_TeamMJ_TeamB",222,0,NA,8461994,NA,NA,NA,0.4449,56.0823,1.1538,-2.4864,3.2247,135.489,-58.959,128.8755,35.2299,94.3533
"1061","1902_08_TeamMJ_TeamB",222,0,NA,8462044,NA,NA,NA,0.5001,56.175,1.0245,-2.3571,3.0657,134.9088,-58.8393,128.9901,34.4568,95.2038
"1062","1902_08_TeamMJ_TeamB",222,0,NA,8462094,NA,NA,NA,0.5508,56.2677,0.8889,-2.2071,2.9067,134.3358,-58.7013,129.1287,33.6741,96.0573
"1063","1902_08_TeamMJ_TeamB",222,0,NA,8463394,NA,NA,NA,0.7848,57.1293,0.4173,-2.3409,2.5467,121.6206,-49.0422,139.1259,12.2703,117.9966
"1064","1902_08_TeamMJ_TeamB",222,0,NA,8463444,NA,NA,NA,0.7725,57.1224,0.4467,-2.3787,2.8233,121.3974,-48.4674,139.5471,11.4981,118.7703
"1065","1902_08_TeamMJ_TeamB",222,0,NA,8463494,NA,NA,NA,0.7584,57.1134,0.4638,-2.4081,3.0999,121.1745,-47.8809,139.9563,10.7352,119.5335
"1066","1902_08_TeamMJ_TeamB",222,0,NA,8463544,NA,NA,NA,0.7422,57.1014,0.4926,-2.4327,3.3765,120.9513,-47.2827,140.3526,9.9822,120.2865
"1067","1902_08_TeamMJ_TeamB",222,0,NA,8463594,NA,NA,NA,0.7239,57.0864,0.5037,-2.4501,3.6531,120.7284,-46.6737,140.736,9.24,121.0296
"1068","1902_08_TeamMJ_TeamB",222,0,NA,8463644,NA,NA,NA,0.7029,57.0681,0.5058,-2.4639,3.9297,120.5052,-46.0545,141.1059,8.5089,121.7634
"1069","1902_08_TeamMJ_TeamB",222,0,NA,8463694,NA,NA,NA,0.6801,57.0459,0.5346,-2.4612,4.2063,120.282,-45.4254,141.4623,7.7886,122.4894
"1070","1902_08_TeamMJ_TeamB",222,0,NA,8463744,NA,NA,NA,0.6546,57.0201,0.534,-2.4954,4.4829,120.0591,-44.7876,141.8055,7.0794,123.2088
"1071","1902_08_TeamMJ_TeamB",222,0,NA,8463794,NA,NA,NA,0.627,56.9904,0.537,-2.5128,4.7595,119.8359,-44.1417,142.1355,6.381,123.9234
"1072","1902_08_TeamMJ_TeamB",222,0,NA,8463844,NA,NA,NA,0.597,56.9568,0.5436,-2.5461,5.0361,119.6127,-43.4889,142.4526,5.6937,124.6344
"1073","1902_08_TeamMJ_TeamB",222,0,NA,8463894,NA,NA,NA,0.5649,56.9199,0.5598,-2.5833,5.3127,119.3898,-42.8292,142.7574,5.0163,125.3421
"1074","1902_08_TeamMJ_TeamB",222,0,NA,8463944,NA,NA,NA,0.5313,56.8794,0.5781,-2.6145,5.5893,119.1666,-42.1641,143.0508,4.3491,126.0474
"1075","1902_08_TeamMJ_TeamB",222,0,NA,8463994,NA,NA,NA,0.4959,56.8359,0.6162,-2.6505,5.8662,118.9437,-41.4942,143.3334,3.6912,126.7497
"1076","1902_08_TeamMJ_TeamB",222,0,NA,8464044,NA,NA,NA,0.459,56.79,0.6606,-2.6898,6.1428,118.7205,-40.8207,143.607,3.0423,127.4499
"1077","1902_08_TeamMJ_TeamB",222,0,NA,8464094,NA,NA,NA,0.4212,56.7417,0.6984,-2.7225,6.4194,118.4973,-40.1439,143.8725,2.4009,128.1483
"1078","1902_08_TeamMJ_TeamB",222,0,NA,8464144,NA,NA,NA,0.3825,56.6913,0.7293,-2.736,6.696,118.2744,-39.465,144.1317,1.7655,128.8455
"1079","1902_08_TeamMJ_TeamB",222,0,NA,8464194,NA,NA,NA,0.3429,56.6397,0.7605,-2.7585,6.9726,118.0512,-38.7846,144.3861,1.134,129.5418
"1080","1902_08_TeamMJ_TeamB",222,0,NA,8464244,NA,NA,NA,0.3033,56.5872,0.7965,-2.7747,7.2492,117.828,-38.103,144.6375,0.5052,130.2375
"1081","1902_08_TeamMJ_TeamB",222,0,NA,8464294,NA,NA,NA,0.2631,56.5341,0.843,-2.7954,7.5258,117.6051,-37.4208,144.8874,-0.1224,130.9329
"1082","1902_08_TeamMJ_TeamB",222,0,NA,8464344,NA,NA,NA,0.2226,56.481,0.8598,-2.8149,7.8024,117.3819,-36.7383,145.1364,-0.75,131.628
"1083","1902_08_TeamMJ_TeamB",222,0,NA,8464394,NA,NA,NA,0.1824,56.4279,0.8427,-2.8491,8.079,117.1587,-36.0561,145.3857,-1.3776,132.3231
"1084","1902_09_TeamMJ_TeamB",252,1,6471,9346655,1.877787,57.0705,5.40609,-0.0438,54.9432,1.011,-4.371,22.9185,136.9932,-37.1247,136.4787,48.8283,77.784
"1085","1902_09_TeamMJ_TeamB",252,1,6472,9346705,1.802196,50.3739,5.40234,-0.1158,54.8646,1.032,-4.3287,22.2267,136.8546,-37.1199,136.3113,48.1092,78.5271
"1086","1902_09_TeamMJ_TeamB",252,1,6473,9346755,1.739196,43.8105,5.30124,-0.1872,54.7866,1.0602,-4.2918,21.5343,136.7151,-37.1145,136.1445,47.3898,79.2711
"1087","1902_09_TeamMJ_TeamB",252,1,6474,9346805,1.688787,37.3794,5.10285,-0.2583,54.7092,1.0908,-4.2561,20.8413,136.5747,-37.1088,135.9786,46.6689,80.0169
"1088","1902_09_TeamMJ_TeamB",252,1,6475,9346855,1.650966,31.0812,4.80717,-0.3288,54.6324,1.1205,-4.2204,20.1468,136.4316,-37.1022,135.8145,45.9465,80.7651
"1089","1902_09_TeamMJ_TeamB",252,1,6476,9346905,1.625736,24.91578,4.41417,-0.399,54.5565,1.1481,-4.1829,19.4508,136.2846,-37.0944,135.6528,45.222,81.5172
"1090","1902_09_TeamMJ_TeamB",252,1,6477,9346955,1.613097,18.88302,3.92385,-0.4683,54.4818,1.1727,-4.1433,18.7536,136.1319,-37.0845,135.4947,44.4939,82.2735
"1091","1902_09_TeamMJ_TeamB",252,1,6478,9347005,1.613049,12.98298,3.33624,-0.5373,54.4086,1.194,-4.1022,18.0546,135.972,-37.0722,135.3411,43.7622,83.0358
"1092","1902_09_TeamMJ_TeamB",252,1,6479,9347055,1.625592,7.21566,2.651301,-0.6057,54.3366,1.2123,-4.059,17.3547,135.8031,-37.0563,135.1932,43.0257,83.8047
"1093","1902_09_TeamMJ_TeamB",252,1,6480,9347105,1.650723,1.581057,1.869063,-0.6729,54.2664,1.2276,-4.0143,16.6542,135.6243,-37.0362,135.0525,42.2838,84.5814
"1094","1902_09_TeamMJ_TeamB",252,1,6481,9347155,1.688445,-3.92082,0.98952,-0.7392,54.1989,1.2399,-3.9705,15.9537,135.4338,-37.0107,134.9196,41.535,85.3656
"1095","1902_09_TeamMJ_TeamB",252,1,6482,9347905,2.166846,-1.834833,5.69304,-1.32,53.6682,1.0935,-2.1432,6.3753,131.0406,-34.5903,134.8728,29.2281,98.2797
"1096","1902_09_TeamMJ_TeamB",252,1,6483,9347955,1.989744,4.05006,6.1068,-1.3257,53.6577,1.0578,-1.9164,5.871,130.6638,-34.1322,135.1395,28.3311,99.2079
"1097","1902_09_TeamMJ_TeamB",252,1,6484,9348005,1.817778,9.87246,6.46896,-1.3287,53.6493,1.0203,-1.6803,5.3892,130.2828,-33.6741,135.4062,27.426,100.1415
"1098","1902_09_TeamMJ_TeamB",252,1,6485,9348055,1.650954,15.63243,6.77955,-1.3296,53.6421,0.9837,-1.4514,4.9293,129.8982,-33.2163,135.6729,26.5128,101.0805
"1099","1902_09_TeamMJ_TeamB",252,1,6486,9348105,1.489269,21.32991,7.03851,-1.3287,53.6364,0.9462,-1.2177,4.491,129.5118,-32.7582,135.9396,25.5924,102.024
"1100","1902_09_TeamMJ_TeamB",252,1,6487,9348155,1.33272,26.96493,7.2459,-1.3263,53.6316,0.909,-0.9834,4.0725,129.1245,-32.3004,136.2063,24.6657,102.9717
"1101","1902_09_TeamMJ_TeamB",252,1,6488,9348205,1.181313,32.5374,7.40166,-1.3224,53.6274,0.8736,-0.7545,3.6726,128.7378,-31.8423,136.473,23.733,103.9233
"1102","1902_09_TeamMJ_TeamB",252,1,6489,9348255,1.035042,38.0475,7.50585,-1.3179,53.6235,0.8406,-0.5205,3.2901,128.3526,-31.3842,136.7397,22.7952,104.8779
"1103","1902_09_TeamMJ_TeamB",252,1,6490,9348305,0.89391,43.4952,7.55844,-1.3122,53.6199,0.8934,-0.489,2.9223,127.9695,-30.9264,137.0064,21.8532,105.8355
"1104","1902_09_TeamMJ_TeamB",252,1,6491,9348355,0.75792,48.8802,7.55943,-1.3059,53.6166,0.9459,-0.4578,2.5677,127.5888,-30.4683,137.2731,20.9073,106.7955
"1105","1902_09_TeamMJ_TeamB",252,1,6492,9348405,0.627066,54.2031,7.50882,-1.299,53.6133,0.9978,-0.4269,2.2239,127.2108,-30.0102,137.5398,19.9584,107.7576
"1106","1902_09_TeamMJ_TeamB",252,1,6493,9348455,0.501351,59.4633,7.40661,-1.2918,53.6097,1.0482,-0.3963,1.8888,126.8352,-29.5524,137.8065,19.0059,108.7224
"1107","1902_09_TeamMJ_TeamB",252,1,6494,9348505,0.380775,64.6608,7.25283,-1.284,53.6064,1.0971,-0.366,1.9587,126.7758,-28.9698,138.1767,18.0504,109.6905
"1108","1902_09_TeamMJ_TeamB",252,1,6495,9348555,0.2653389,69.7962,7.04742,-1.2762,53.6025,1.1436,-0.336,2.0286,126.7164,-28.3872,138.5466,17.0919,110.6625
"1109","1902_09_TeamMJ_TeamB",252,1,6496,9348605,0.1550409,74.8689,6.79041,-1.2678,53.598,1.1871,-0.3069,2.0982,126.6567,-27.8043,138.9159,16.1313,111.6375
"1110","1902_09_TeamMJ_TeamB",252,1,6497,9348655,0.0498819,79.8795,6.48183,-1.2594,53.5935,1.2267,-0.2784,2.1681,126.5973,-27.2214,139.2843,15.1692,112.6155
"1111","1902_09_TeamMJ_TeamB",252,1,6498,9348705,-0.0501384,84.8271,6.12165,-1.2507,53.5884,1.2615,-0.2505,2.238,126.5379,-26.6388,139.6512,14.2065,113.595
"1112","1902_09_TeamMJ_TeamB",252,1,6499,9348755,-0.14502,89.7126,5.70984,-1.2417,53.583,1.2909,-0.2232,2.3076,126.4785,-26.0559,140.016,13.2429,114.576
"1113","1902_09_TeamMJ_TeamB",252,1,6500,9348805,-0.2347629,94.5357,5.24646,-1.2324,53.5776,1.3149,-0.1968,2.3775,126.4188,-25.4733,140.3784,12.8265,115.1802
"1114","1902_09_TeamMJ_TeamB",252,1,6501,9348855,-0.319368,99.2961,4.73148,-1.2231,53.5722,1.3323,-0.1713,2.4474,126.3594,-24.8904,140.7378,12.4365,115.8006
"1115","1902_09_TeamMJ_TeamB",252,1,6502,9348905,-0.398832,103.9941,4.1649,-1.2135,53.5668,1.3437,-0.1464,2.5173,126.3,-24.3075,141.0939,12.06,116.4267
"1116","1902_09_TeamMJ_TeamB",252,1,6503,9348955,-0.473157,108.6297,3.54675,-1.2039,53.5617,1.3482,-0.1224,2.5869,126.2403,-23.7246,141.4458,11.6979,117.0429
"1117","1902_09_TeamMJ_TeamB",252,1,6504,9349005,-0.542346,113.2026,2.876964,-1.1946,53.5566,1.3467,-0.0993,2.6568,126.1809,-23.142,141.7932,11.3295,117.6783
"1118","1902_09_TeamMJ_TeamB",252,1,6505,9349055,-0.606393,117.7134,2.155593,-1.1859,53.5515,1.3389,-0.0771,2.7267,126.1215,-22.5594,142.1358,10.9668,118.3074
"1119","1902_09_TeamMJ_TeamB",252,1,6506,9349105,-0.665304,122.1615,1.382628,-1.1775,53.5467,1.326,-0.0555,2.7966,126.0621,-21.9771,142.4736,10.6062,118.9335
"1120","1902_09_TeamMJ_TeamB",252,1,6507,9349155,0.2503188,127.8075,-0.1068348,-1.1703,53.5416,1.3083,-0.0345,2.8662,126.0024,-21.3948,142.8063,10.2414,119.5647
"1121","1902_09_TeamMJ_TeamB",252,1,6508,9349205,0.0899376,128.8491,-0.1119699,-1.164,53.5365,1.2864,-0.0147,2.9361,125.943,-20.8122,143.1339,9.8745,120.195
"1122","1902_09_TeamMJ_TeamB",252,1,6509,9349255,-0.0704436,129.891,-0.1171047,-1.1595,53.5314,1.2612,0.0042,3.006,125.8836,-20.2302,143.4576,9.5076,120.8199
"1123","1902_09_TeamMJ_TeamB",252,1,6510,9349305,-0.2308257,130.9329,-0.1222395,-1.1568,53.5263,1.2339,0.0225,3.0756,125.8242,-19.6482,143.7771,9.1419,121.4349
"1124","1902_09_TeamMJ_TeamB",252,1,6511,9349355,-0.391206,131.9745,-0.1273743,-1.1562,53.5212,1.2054,0.0393,3.1455,125.7645,-19.0665,144.0933,8.7696,122.0523
"1125","1902_09_TeamMJ_TeamB",252,1,6512,9349405,-0.551589,133.0164,-0.1325094,-1.1583,53.5161,1.1763,0.0555,3.2154,125.7051,-18.4854,144.4074,8.3814,122.6847
"1126","1902_09_TeamMJ_TeamB",252,1,6513,9349455,-0.711969,134.058,-0.1376442,-1.1634,53.511,1.1481,0.0705,3.1452,126.0039,-17.9049,144.72,7.9977,123.2967
"1127","1902_09_TeamMJ_TeamB",252,1,6514,9349505,-0.872352,135.0999,-0.142779,-1.1721,53.5056,1.1211,0.0843,3.075,126.303,-17.3253,145.032,7.6101,123.9009
"1128","1902_09_TeamMJ_TeamB",252,1,6515,9349555,-1.032732,136.1418,-0.1479141,-1.1853,53.5002,1.0965,0.0969,3.0048,126.6027,-16.7466,145.3446,7.209,124.5087
"1129","1902_09_TeamMJ_TeamB",252,1,6516,9349605,-1.193115,137.1834,-0.1530489,-1.2033,53.4942,1.0749,0.1083,2.9517,126.5601,-16.1694,145.6587,6.8055,125.1012
"1130","1902_09_TeamMJ_TeamB",252,1,6517,9349655,-1.353495,138.2253,-0.1581837,-1.2273,53.4882,1.0566,0.1185,2.8983,126.5175,-15.594,145.9746,6.3798,125.7024
"1131","1902_09_TeamMJ_TeamB",252,1,6518,9349705,-1.513875,139.2672,-0.1633185,-1.2576,53.4813,1.0428,0.1269,2.8452,126.4746,-15.0201,146.2935,5.9538,126.2787
"1132","1902_09_TeamMJ_TeamB",252,1,6519,9349755,-1.674258,140.3088,-0.1684536,-1.2954,53.4732,1.0335,0.1332,2.7918,126.432,-14.4483,146.6154,5.508,126.8502
"1133","1902_09_TeamMJ_TeamB",252,1,6520,9349805,-1.834641,141.3507,-0.1735884,-1.3413,53.4639,1.0299,0.1374,2.7387,126.3894,-13.8786,146.9406,5.0439,127.4079
"1134","1902_09_TeamMJ_TeamB",252,1,6521,9349855,-1.995021,142.3926,-0.1787232,-1.3962,53.4525,1.032,0.1389,2.6853,126.3468,-13.3122,147.2688,4.5534,127.9509
"1135","1902_09_TeamMJ_TeamB",252,1,6522,9349905,-2.155401,143.4342,-0.183858,-1.4616,53.4384,1.0401,0.1377,2.6322,126.3039,-12.7488,147.6009,4.0389,128.4621
"1136","1902_09_TeamMJ_TeamB",252,1,6523,9349955,-2.315784,144.4761,-0.1889931,-1.5381,53.4207,1.0542,0.1338,2.5788,126.2613,-12.189,147.9366,3.4944,128.9289
"1137","1902_09_TeamMJ_TeamB",252,1,6524,9350005,-2.476164,145.518,-0.1941279,-1.6266,53.3988,1.0743,0.1275,2.5257,126.2187,-11.6325,148.2759,2.8968,129.3378
"1138","1902_09_TeamMJ_TeamB",252,1,6525,9350055,-2.636547,146.5596,-0.1992627,-1.7286,53.3709,1.0995,0.1185,2.4723,126.1761,-11.0793,148.6179,2.2287,129.6393
"1139","1902_09_TeamMJ_TeamB",252,1,6526,9350105,-2.796927,147.6015,-0.2043978,-1.8453,53.3364,1.1295,0.1074,2.4192,126.1332,-10.5291,148.962,1.4181,129.8085
"1140","1902_09_TeamMJ_TeamB",252,1,6527,9350155,-2.95731,148.6431,-0.2095326,-1.977,53.2935,1.1637,0.0945,2.3658,126.0906,-9.9822,149.307,0.6123,129.7968
"1141","1902_09_TeamMJ_TeamB",252,1,6528,9350205,-3.11769,149.685,-0.2146674,-2.1252,53.2407,1.2009,0.0804,2.3127,126.048,-9.4374,149.6529,-0.1647,129.5985
"1142","1902_09_TeamMJ_TeamB",252,1,6529,9350255,-3.27807,150.7269,-0.2198022,-2.2911,53.1768,1.2396,0.0654,2.2593,126.0054,-9.2478,150.486,-0.8883,129.2481
"1143","1902_09_TeamMJ_TeamB",252,1,6530,9350305,-3.43845,151.7685,-0.2249373,-2.475,53.1003,1.2792,0.0504,2.2062,125.9625,-9.0582,151.3191,-1.5549,128.7969
"1144","1902_09_TeamMJ_TeamB",252,1,6531,9350355,-3.59883,152.8104,-0.2300721,-2.6778,53.0097,1.3185,0.0351,2.1528,125.9199,-8.8683,152.1525,-2.1879,128.2746
"1145","1902_09_TeamMJ_TeamB",252,1,6532,9350405,-3.75921,153.8523,-0.2352069,-2.9004,52.9035,1.3569,0.0204,2.0994,125.8773,-8.6787,152.9856,-2.7717,127.7325
"1146","1902_09_TeamMJ_TeamB",252,1,6533,9350455,-3.91959,154.8939,-0.240342,-3.1437,52.7811,1.3944,0.006,2.0463,125.8347,-8.4891,153.8187,-3.3438,127.1637
"1147","1902_09_TeamMJ_TeamB",252,1,6534,9350505,-4.07997,155.9358,-0.2454768,-3.408,52.641,1.4301,-0.0078,1.9929,125.7918,-8.2995,154.6521,-3.906,126.5838
"1148","1902_09_TeamMJ_TeamB",252,1,6535,9350555,-4.24035,156.9777,-0.2506116,-3.6936,52.4829,1.464,-0.0204,1.9398,125.7492,-8.1096,155.4852,-4.4715,125.9916
"1149","1902_09_TeamMJ_TeamB",252,1,6536,9350605,-4.40073,158.0193,-0.2557464,-4.0008,52.3059,1.4958,-0.0324,1.8864,125.7066,-7.92,156.3183,-5.0268,125.4105
"1150","1902_09_TeamMJ_TeamB",252,1,6537,9350655,-4.56111,159.0612,-0.2608815,-4.3293,52.1097,1.5255,-0.0429,1.8333,125.664,-7.7304,157.1514,-5.5836,124.8351
"1151","1902_09_TeamMJ_TeamB",252,1,6538,9350705,-4.72149,160.1028,-0.2660163,-4.6788,51.8943,1.5525,-0.0528,1.7799,125.6214,-7.5408,157.9848,-6.1569,124.2549
"1152","1902_09_TeamMJ_TeamB",252,1,6539,9350755,-4.8819,161.1447,-0.2711511,-5.0493,51.6591,1.5774,-0.0612,1.7268,125.5785,-7.3509,158.8179,-6.7296,123.6906
"1153","1902_09_TeamMJ_TeamB",252,1,6540,9350805,-5.04228,162.1866,-0.2762862,-5.4399,51.4044,1.5996,-0.069,1.6734,125.5359,-7.4448,159.8436,-7.3173,123.1299
"1154","1902_09_TeamMJ_TeamB",252,1,6541,9350855,-5.20266,163.2282,-0.281421,-5.8497,51.1302,1.6197,-0.0753,1.6203,125.4933,-7.5387,160.8696,-7.9191,122.5758
"1155","1902_09_TeamMJ_TeamB",252,1,6542,9350905,-5.36304,164.2701,-0.2865558,-6.2778,50.8368,1.6377,-0.0807,1.5669,125.4507,-7.6332,161.8962,-8.5146,122.0478
"1156","1902_09_TeamMJ_TeamB",252,1,6543,9350955,-5.52342,165.312,-0.2916906,-6.7233,50.5245,1.6536,-0.0849,1.5138,125.4078,-7.7286,162.9237,-9.141,121.5141
"1157","1902_09_TeamMJ_TeamB",252,1,6544,9351005,-5.6838,166.3536,-0.2968257,-7.185,50.1939,1.6677,-0.0882,1.5039,125.4,-7.8261,163.9533,-10.0395,120.7557
"1158","1902_09_TeamMJ_TeamB",252,1,6545,9351055,-5.84418,167.3955,-0.301959,-7.6623,49.8459,1.6797,-0.0903,1.494,125.3922,-7.9257,164.985,-10.9032,120.0135
"1159","1902_09_TeamMJ_TeamB",252,1,6546,9351105,-6.00456,168.4374,-0.307095,-8.1537,49.4808,1.6902,-0.0918,1.4844,125.3844,-8.0277,166.0194,-11.7639,119.265
"1160","1902_09_TeamMJ_TeamB",252,1,6547,9351155,-6.16494,169.479,-0.312231,-8.6589,49.0998,1.6983,-0.0927,1.4751,125.376,-8.1324,167.0562,-12.6207,118.5129
"1161","1902_09_TeamMJ_TeamB",252,1,6548,9351205,-6.32532,170.5209,-0.317364,-9.1767,48.7038,1.7046,-0.0927,1.4658,125.3673,-8.2398,168.0957,-13.4802,117.753
"1162","1902_09_TeamMJ_TeamB",252,1,6549,9351255,-6.4857,171.5625,-0.3225,-9.7065,48.2943,1.7088,-0.0921,1.4571,125.358,-8.3499,169.1373,-14.3337,116.9946
"1163","1902_09_TeamMJ_TeamB",252,1,6550,9351305,-6.64608,172.6044,-0.327636,-10.2468,47.8719,1.7109,-0.0912,1.449,125.3478,-8.4627,170.1813,-15.1929,116.2272
"1164","1902_09_TeamMJ_TeamB",252,1,6551,9351355,-6.80646,173.6463,-0.332769,-10.7973,47.4372,1.7109,-0.0897,1.4418,125.3367,-8.5779,171.2268,-16.0335,115.4739
"1165","1902_09_TeamMJ_TeamB",252,1,6552,9351405,-6.96684,174.6879,-0.337905,-11.3565,46.9914,1.7085,-0.0879,1.4358,125.3247,-8.6952,172.2738,-16.89,114.7044
"1166","1902_09_TeamMJ_TeamB",252,1,6553,9351455,-7.12722,175.7298,-0.343041,-11.9238,46.5345,1.704,-0.0858,1.4307,125.3112,-8.8143,173.3223,-17.7387,113.9397
"1167","1902_09_TeamMJ_TeamB",252,1,6554,9351505,-7.2876,176.7717,-0.348174,-12.4986,46.0671,1.6974,-0.0831,1.4274,125.2962,-8.9343,174.372,-18.5967,113.1651
"1168","1902_09_TeamMJ_TeamB",252,1,6555,9351555,-7.44798,177.8133,-0.35331,-13.0797,45.5895,1.6884,-0.0804,1.4253,125.2797,-9.0546,175.4232,-19.4403,112.4022
"1169","1902_09_TeamMJ_TeamB",252,1,6556,9351605,-7.60836,178.8552,-0.358443,-13.6662,45.1023,1.6773,-0.0771,1.4247,125.2614,-9.1743,176.4762,-20.2878,111.6351
"1170","1902_09_TeamMJ_TeamB",252,1,6557,9351655,-7.76874,179.8971,-0.363579,-14.2575,44.6061,1.6641,-0.0738,1.4256,125.2413,-9.2925,177.5307,-21.1356,110.8668
"1171","1902_09_TeamMJ_TeamB",252,1,6558,9351705,-7.92912,180.9387,-0.368715,-14.8527,44.1012,1.6488,-0.0699,1.4277,125.2197,-9.408,178.587,-21.9819,110.0997
"1172","1902_09_TeamMJ_TeamB",252,1,6559,9351755,-8.0895,181.9806,-0.373848,-15.4509,43.5879,1.6314,-0.0657,1.4316,125.196,-9.5199,179.6445,-22.8234,109.3368
"1173","1902_09_TeamMJ_TeamB",252,1,6560,9351805,-8.24991,183.0225,-0.378984,-16.0518,43.0671,1.6119,-0.0609,1.4364,125.1708,-9.6267,180.7029,-23.6781,108.5619
"1174","1902_09_TeamMJ_TeamB",252,1,6561,9351855,-8.41029,184.0641,-0.38412,-16.6548,42.5397,1.59,-0.0558,1.4424,125.1441,-9.7272,181.761,-24.5223,107.7972
"1175","1902_09_TeamMJ_TeamB",252,1,6562,9351905,-8.57067,185.106,-0.389253,-17.2587,42.006,1.5666,-0.0504,1.449,125.1153,-9.8205,182.8179,-25.353,107.0451
"1176","1902_09_TeamMJ_TeamB",252,1,6563,9351955,-8.73105,186.1476,-0.394389,-17.8635,41.4669,1.5411,-0.0444,1.4568,125.0853,-9.9054,183.8724,-26.2062,106.2738
"1177","1902_09_TeamMJ_TeamB",252,1,6564,9352005,-8.89143,187.1895,-0.399522,-18.4683,40.9233,1.5144,-0.0378,1.4649,125.0532,-9.981,184.9236,-27.0567,105.5064
"1178","1902_09_TeamMJ_TeamB",252,1,6565,9352055,-9.05181,188.2314,-0.404658,-19.0725,40.3755,1.4862,-0.0309,1.4736,125.0196,-10.0461,185.97,-27.8997,104.7474
"1179","1902_09_TeamMJ_TeamB",252,1,6566,9352105,-9.21219,189.273,-0.409794,-19.6752,39.8238,1.4568,-0.0237,1.4823,124.9845,-10.0995,187.0104,-28.7643,103.9719
"1180","1902_09_TeamMJ_TeamB",252,1,6567,9352155,-9.37257,190.3149,-0.414927,-20.2761,39.2691,1.4268,-0.0159,1.491,124.9476,-10.1409,188.0427,-29.6061,103.2201
"1181","1902_09_TeamMJ_TeamB",252,1,6568,9352205,-9.53295,191.3568,-0.420063,-20.8746,38.7114,1.3965,-0.0081,1.4994,124.9092,-10.1691,189.0654,-30.4638,102.4584
"1182","1902_09_TeamMJ_TeamB",252,1,6569,9352255,-9.69333,192.3984,-0.425199,-21.4698,38.1513,1.3665,3e-04,1.5075,124.8696,-10.1835,190.0776,-31.3191,101.7054
"1183","1902_09_TeamMJ_TeamB",252,1,6570,9352305,-9.85371,193.4403,-0.430332,-22.0611,37.5891,1.3365,0.0087,1.5144,124.8291,-10.1838,191.0781,-32.187,100.9509
"1184","1902_09_TeamMJ_TeamB",252,1,6571,9352355,-10.01409,194.4822,-0.435468,-22.6482,37.0257,1.3074,0.0174,1.5207,124.7877,-10.1703,192.0651,-33.0561,100.2111
"1185","1902_09_TeamMJ_TeamB",252,1,6572,9352405,-10.17447,195.5238,-0.440601,-23.2305,36.4608,1.2795,0.0258,1.5255,124.746,-10.143,193.0371,-34.2375,99.2463
"1186","1902_09_TeamMJ_TeamB",252,1,6573,9352455,-10.33485,196.5657,-0.445737,-23.8074,35.895,1.2531,0.0342,1.5291,124.7043,-10.1019,193.9923,-35.3238,98.4276
"1187","1902_09_TeamMJ_TeamB",252,1,6574,9352505,-10.49523,197.6073,-0.450873,-24.3795,35.3286,1.2282,0.0423,1.5312,124.6638,-10.0485,194.931,-36.4188,97.7526
"1188","1902_09_TeamMJ_TeamB",252,1,6575,9352555,-10.65561,198.6492,-0.456006,-24.9465,34.7619,1.2051,0.0498,1.5315,124.6248,-9.9828,195.8526,-37.7169,97.5594
"1189","1902_09_TeamMJ_TeamB",252,1,6576,9352605,-10.81599,199.6911,-0.461142,-25.5081,34.1949,1.1835,0.0573,1.5297,124.5882,-9.9066,196.7586,-38.6445,96.6915
"1190","1902_09_TeamMJ_TeamB",252,1,6577,9352655,-10.97637,200.7327,-0.466278,-26.0643,33.6279,1.164,0.0645,1.5258,124.5549,-9.8208,197.6499,-39.5721,95.8233
"1191","1902_09_TeamMJ_TeamB",252,1,6578,9352705,-11.13675,201.7746,-0.471411,-26.6157,33.0618,1.146,0.0714,1.5195,124.5252,-9.7272,198.5286,-40.4991,94.9545
"1192","1902_09_TeamMJ_TeamB",252,1,6579,9352755,-11.29713,202.8165,-0.476547,-27.1614,32.496,1.1298,0.078,1.5105,124.4997,-9.6273,199.3974,-41.4249,94.0857
"1193","1902_09_TeamMJ_TeamB",252,1,6580,9352805,-11.45751,203.8581,-0.48168,-27.702,31.9317,1.1151,0.0846,1.4988,124.4793,-9.1386,199.6683,-42.3486,93.2154
"1194","1902_09_TeamMJ_TeamB",252,1,6581,9352855,-11.61789,204.9,-0.486816,-28.2372,31.3683,1.1019,0.0906,1.4841,124.464,-8.6499,199.9392,-43.2699,92.3439
"1195","1902_09_TeamMJ_TeamB",252,1,6582,9352905,-11.7783,205.9419,-0.491952,-28.7667,30.8064,1.0902,0.0966,1.4661,124.4544,-8.1612,200.2098,-44.1888,91.4709
"1196","1902_09_TeamMJ_TeamB",252,1,6583,9352955,-11.93868,206.9835,-0.497085,-29.2911,30.2463,1.0797,0.1023,1.4448,124.4499,-7.6725,200.4807,-45.1047,90.5961
